,datetime,WindSpeed,Sunshine,AirPressure,Radiation,AirTemperature,RelativeAirHumidity,SystemProduction,
369,16/01/2017 09:00,1.9,0,1028,-5.4,-6.5,81,0,
370,16/01/2017 10:00,1,19,1028.4,12.1,-5.8,76,0,
371,16/01/2017 11:00,1.1,47,1028.7,70.1,-3,66,0,
372,16/01/2017 12:00,1.5,60,1029,118.9,-2.3,63,1218.5833,
373,16/01/2017 13:00,2,60,1029.1,135.1,-0.9,57,1198,
374,16/01/2017 14:00,1.2,60,1029.2,115.6,-1.1,67,182.5001,
375,16/01/2017 15:00,0.5,60,1029.3,67.6,-1.8,68,122.5,
376,16/01/2017 16:00,0.1,42,1029.4,12.8,-2.7,69,6.1667,
377,16/01/2017 17:00,0.9,0,1029.7,-6.9,-3.8,78,0,
378,16/01/2017 18:00,0.5,0,1030.2,-6.8,-5.4,84,0,
379,16/01/2017 19:00,1.7,0,1030.4,-7.2,-6,84,0,
380,16/01/2017 20:00,1,0,1030.7,-7.3,-6.7,86,0,
381,16/01/2017 21:00,0.3,0,1030.8,-6.3,-6.2,86,0,
382,16/01/2017 22:00,0.8,0,1031.1,-6.7,-6.2,87,0,
383,16/01/2017 23:00,0.7,0,1031.2,-6.3,-6.2,87,0,
384,17/01/2017 00:00,0.8,0,1030.9,-5.9,-5.6,85,0,
385,17/01/2017 01:00,1.1,0,1030.6,-5.8,-5,84,0,
386,17/01/2017 02:00,0.9,0,1030.3,-6.2,-5.1,83,0,
387,17/01/2017 03:00,1,0,1030.1,-5.9,-4.7,84,0,
388,17/01/2017 04:00,0.8,0,1029.8,-5.8,-4.2,82,0,
389,17/01/2017 05:00,0.7,0,1029.6,-5.9,-4,84,0,
390,17/01/2017 06:00,0.8,0,1029.5,-5.6,-4,90,0,
391,17/01/2017 07:00,0.7,0,1029.5,-5.2,-3.9,89,0,
392,17/01/2017 08:00,1.2,0,1029.5,-5.7,-4.2,88,0,
393,17/01/2017 09:00,1.4,0,1029.7,-5,-4.5,89,0,
394,17/01/2017 10:00,0.5,0,1030,4.2,-4.4,88,0,
395,17/01/2017 11:00,0.7,10,1029.9,60,-3.3,86,217.5,
396,17/01/2017 12:00,1,0,1029.4,51.9,-2.8,86,327.5,
397,17/01/2017 13:00,0.7,0,1029.2,48.3,-2.3,85,276.8334,
398,17/01/2017 14:00,1.5,0,1028.8,34.5,-2.4,91,247.1667,
399,17/01/2017 15:00,0.8,0,1028.8,8.3,-2.3,90,32.3334,
400,17/01/2017 16:00,1.4,0,1028.8,-1.4,-2.5,90,0,
401,17/01/2017 17:00,0.4,0,1028.7,-6.5,-2.4,90,0,
402,17/01/2017 18:00,0.5,0,1028.6,-6.8,-2.2,91,0,
403,17/01/2017 19:00,0.9,0,1028.6,-6.8,-1.8,91,0,
404,17/01/2017 20:00,1.9,0,1028.7,-7.2,-1.9,92,0,
405,17/01/2017 21:00,2.7,0,1028.8,-6.9,-2.1,90,0,
406,17/01/2017 22:00,2.9,0,1029,-6.7,-2.3,89,0,
407,17/01/2017 23:00,1.4,0,1029.1,-7.9,-2.9,91,0,
408,18/01/2017 00:00,2,0,1029.3,-7,-3.5,91,0,
409,18/01/2017 01:00,2.1,0,1029.3,-6.5,-3.4,91,0,
410,18/01/2017 02:00,1.3,0,1029.3,-7.4,-4,91,0,
411,18/01/2017 03:00,1.1,0,1028.9,-6.7,-4.7,91,0,
412,18/01/2017 04:00,1.4,0,1028.6,-6.2,-4.2,93,0,
413,18/01/2017 05:00,0.8,0,1028.2,-5.1,-3.7,97,0,
414,18/01/2017 06:00,1.2,0,1027.7,-5.3,-3.7,98,0,
415,18/01/2017 07:00,1.1,0,1027.5,-5,-3.6,98,0,
416,18/01/2017 08:00,2,0,1027.6,-5,-4,98,0,
417,18/01/2017 09:00,1.4,0,1027.4,-4.5,-3.7,98,0,
418,18/01/2017 10:00,0.3,0,1027.6,2.2,-3.2,98,0,
419,18/01/2017 11:00,1.5,0,1027.4,27.8,-2.6,98,489,
420,18/01/2017 12:00,0.7,0,1027.2,50.5,-2.3,99,558.4999,
421,18/01/2017 13:00,0.7,0,1026.7,54.8,-1.9,99,625.6666,
422,18/01/2017 14:00,1.3,0,1026,49.5,-2,99,573.8333,
423,18/01/2017 15:00,1.1,0,1025.6,38.8,-2,99,478.3333,
424,18/01/2017 16:00,0.2,0,1025.3,12.2,-2,98,72.6667,
425,18/01/2017 17:00,1.2,0,1025.3,-3.8,-2,99,0,
426,18/01/2017 18:00,0.9,0,1025.3,-5.2,-2.1,99,0,
427,18/01/2017 19:00,0.4,0,1025.4,-5.1,-1.9,99,0,
428,18/01/2017 20:00,0.8,0,1025.4,-5.5,-2,99,0,
429,18/01/2017 21:00,0.8,0,1025.2,-6.2,-1.8,99,0,
430,18/01/2017 22:00,0.4,0,1025.3,-6,-2.1,99,0,
431,18/01/2017 23:00,0.4,0,1025.2,-5.9,-2,99,0,
432,19/01/2017 00:00,1.2,0,1025.5,-6.2,-2,99,0,
433,19/01/2017 01:00,1.5,0,1025.2,-5.8,-2.7,99,0,
434,19/01/2017 02:00,0.9,0,1025.2,-6.4,-2.7,99,0,
435,19/01/2017 03:00,1.3,0,1024.9,-6.5,-3.3,97,0,
436,19/01/2017 04:00,0.4,0,1024.9,-7,-3.3,97,0,
437,19/01/2017 05:00,0.9,0,1024.7,-6.5,-3.2,97,0,
438,19/01/2017 06:00,1.1,0,1024.6,-6.3,-2.4,98,0,
439,19/01/2017 07:00,0.4,0,1024.1,-5.6,-1.4,99,0,
440,19/01/2017 08:00,0.5,0,1023.9,-6.2,-0.9,99,0,
441,19/01/2017 09:00,0.5,0,1023.8,-5.6,-0.8,99,0,
442,19/01/2017 10:00,1.5,0,1023.8,-0.5,-0.2,99,0,
443,19/01/2017 11:00,0.4,0,1023.5,15.5,0,99,0,
444,19/01/2017 12:00,1.2,0,1023.2,16.6,0,99,0,
445,19/01/2017 13:00,1.4,0,1023.2,36.5,0.4,98,124,
446,19/01/2017 14:00,0.4,0,1023.2,40.4,0.7,98,144.1666,
447,19/01/2017 15:00,0.6,0,1023.4,24.3,0.9,98,58,
448,19/01/2017 16:00,2.7,0,1023.2,5.5,1.3,97,2.3333,
449,19/01/2017 17:00,1.8,0,1023.1,-4.4,2.4,94,0,
450,19/01/2017 18:00,2,0,1023.3,-6.4,2.3,93,0,
451,19/01/2017 19:00,1.5,0,1023.3,-6.7,1.4,93,0,
452,19/01/2017 20:00,0.9,0,1023.9,-6.9,1.3,93,0,
453,19/01/2017 21:00,0.9,0,1023.9,-7.2,1.2,92,0,
454,19/01/2017 22:00,3,0,1024.4,-7,1.4,93,0,
455,19/01/2017 23:00,1.9,0,1024.4,-5.6,1.9,91,0,
456,20/01/2017 00:00,0.4,0,1024.4,-7,1.3,92,0,
457,20/01/2017 01:00,0.7,0,1024.3,-6.9,1.1,93,0,
458,20/01/2017 02:00,1,0,1023.9,-7,1.1,92,0,
459,20/01/2017 03:00,1.9,0,1023.5,-6.5,1.2,93,0,
460,20/01/2017 04:00,0.6,0,1023.3,-6.7,2,90,0,
461,20/01/2017 05:00,1.7,0,1022.9,-6.5,1.7,93,0,
462,20/01/2017 06:00,0.9,0,1022.8,-6.6,1.8,91,0,
463,20/01/2017 07:00,1.9,0,1022.6,-6.7,2.1,90,0,
464,20/01/2017 08:00,1.5,0,1022.7,-6.8,2.3,88,0,
465,20/01/2017 09:00,0.9,0,1023.1,-6,2.1,89,0,
466,20/01/2017 10:00,0.7,0,1023.6,8,2.3,87,0,
467,20/01/2017 11:00,2,0,1023.9,35.7,2.8,86,172.3333,
468,20/01/2017 12:00,2.1,0,1023.8,61.5,3.8,82,554.6666,
469,20/01/2017 13:00,1.3,29,1023.5,73.5,4.8,77,574.5,
470,20/01/2017 14:00,0.9,32,1023.3,48.6,4.3,78,139.8334,
471,20/01/2017 15:00,0.7,0,1023.2,19.9,3,84,39.6667,
472,20/01/2017 16:00,2.7,0,1023.4,2.8,2.7,83,0,
473,20/01/2017 17:00,2.5,0,1024.1,-6.5,1.7,88,0,
474,20/01/2017 18:00,1.1,0,1024.3,-7,1.1,88,0,
475,20/01/2017 19:00,1.8,0,1024.7,-7.2,1.5,90,0,
476,20/01/2017 20:00,2.5,0,1025.1,-6.8,1.4,90,0,
477,20/01/2017 21:00,1.8,0,1026,-6.8,1.7,87,0,
478,20/01/2017 22:00,3.1,0,1026.6,-6.4,1.6,89,0,
479,20/01/2017 23:00,2.1,0,1027.1,-6.2,1.9,88,0,
480,21/01/2017 00:00,2.4,0,1027,-6.2,1.7,90,0,
481,21/01/2017 01:00,0.6,0,1026.8,-6.2,2.1,89,0,
482,21/01/2017 02:00,1,0,1026.9,-6.4,2,89,0,
483,21/01/2017 03:00,1.6,0,1027,-6.4,1.8,90,0,
484,21/01/2017 04:00,0.9,0,1027,-7.2,1.5,91,0,
485,21/01/2017 05:00,1.2,0,1027,-7.5,0.9,92,0,
486,21/01/2017 06:00,1.5,0,1027.3,-7,0.3,94,0,
487,21/01/2017 07:00,1.3,0,1027.3,-7.3,-0.5,93,0,
488,21/01/2017 08:00,1,0,1027.4,-7,-0.5,95,0,
489,21/01/2017 09:00,1.9,0,1027.9,-5.2,-0.3,95,0,
490,21/01/2017 10:00,1.4,26,1028.6,15.4,0,96,0,
491,21/01/2017 11:00,2.5,0,1028.7,41.4,1.2,92,184,
492,21/01/2017 12:00,0.3,40,1028.7,110.5,3.9,84,1332.6666,
493,21/01/2017 13:00,0.4,60,1028.2,146.5,4.8,78,1202.8333,
494,21/01/2017 14:00,0.8,60,1028.2,130.8,3.3,80,393.5,
495,21/01/2017 15:00,0.2,60,1028,74.2,3,82,338.3332,
496,21/01/2017 16:00,1.7,23,1028,17.7,2.7,85,42.8333,
497,21/01/2017 17:00,0.5,0,1028.3,-6.1,0.9,92,0,
498,21/01/2017 18:00,0.9,0,1028.3,-7.9,0.3,94,0,
499,21/01/2017 19:00,1.8,0,1028.2,-7.8,-0.3,93,0,
500,21/01/2017 20:00,0.3,0,1028.1,-8,-1.2,95,0,
501,21/01/2017 21:00,0.2,0,1028.2,-8.1,-1.7,96,0,
502,21/01/2017 22:00,0.8,0,1027.9,-8,-1.5,97,0,
503,21/01/2017 23:00,1,0,1027.4,-7.5,-1.3,94,0,
504,22/01/2017 00:00,1.5,0,1027.7,-7.2,-2.2,98,0,
505,22/01/2017 01:00,1,0,1027.8,-6,-1.6,99,0,
506,22/01/2017 02:00,1,0,1027.3,-5.9,-1,99,0,
507,22/01/2017 03:00,0.6,0,1026.7,-5.2,-0.7,99,0,
508,22/01/2017 04:00,0.9,0,1026.2,-5.6,-0.3,99,0,
509,22/01/2017 05:00,2.1,0,1025.7,-4.5,-0.1,99,0,
510,22/01/2017 06:00,1.1,0,1025.2,-4.7,0,99,0,
511,22/01/2017 07:00,1.9,0,1024.8,-4.8,0,100,0,
512,22/01/2017 08:00,1.4,0,1024.6,-4.5,0,100,0,
513,22/01/2017 09:00,0.8,0,1024.3,-5,-0.1,100,0,
514,22/01/2017 10:00,1.7,0,1024.3,2.7,0,99,0,
515,22/01/2017 11:00,2.1,0,1023.9,19.8,0.3,100,0,
516,22/01/2017 12:00,2.5,0,1023.2,37.4,0.8,99,0,
517,22/01/2017 13:00,0.8,0,1022.6,39.8,1,99,0,
518,22/01/2017 14:00,1.8,0,1022,23.5,0.8,99,67.1666,
519,22/01/2017 15:00,2.1,0,1021.3,14.2,0.7,99,37,
520,22/01/2017 16:00,1.5,0,1021.2,2.4,0.7,99,0,
521,22/01/2017 17:00,1.6,0,1020.6,-5.8,0.7,99,0,
522,22/01/2017 18:00,2.4,0,1020.5,-6.5,0.5,99,0,
523,22/01/2017 19:00,1.8,0,1020.2,-5.9,0.2,99,0,
524,22/01/2017 20:00,1.9,0,1019.8,-5.3,0,99,0,
525,22/01/2017 21:00,1.6,0,1019.5,-5.7,-0.2,99,0,
526,22/01/2017 22:00,1.2,0,1019.3,-5.9,-0.4,99,0,
527,22/01/2017 23:00,1.5,0,1019.3,-5.8,-0.6,99,0,
528,23/01/2017 00:00,1.5,0,1019,-5.8,-0.8,99,0,
529,23/01/2017 01:00,0.6,0,1018.8,-5.8,-1,99,0,
530,23/01/2017 02:00,1.9,0,1018.5,-5.7,-1.5,99,0,
531,23/01/2017 03:00,1,0,1018.1,-5.3,-2,99,0,
532,23/01/2017 04:00,1.7,0,1017.9,-5.5,-2.4,99,0,
533,23/01/2017 05:00,1.5,0,1017.9,-5.6,-2.8,99,0,
534,23/01/2017 06:00,2.1,0,1017.7,-5.2,-3,99,0,
535,23/01/2017 07:00,1.4,0,1017.7,-5.2,-3.2,99,0,
536,23/01/2017 08:00,2.2,0,1017.4,-4.9,-3.2,99,0,
537,23/01/2017 09:00,1.8,0,1017.3,-4.3,-3.2,99,0,
538,23/01/2017 10:00,1.5,0,1017.3,9.6,-3.3,98,36.25,
539,23/01/2017 11:00,1.6,0,1017.5,28.9,-3.3,98,332.8333,
540,23/01/2017 12:00,1,0,1017.3,42.8,-3,98,688.1666,
541,23/01/2017 13:00,0.9,0,1017,63,-2.8,98,985.6667,
542,23/01/2017 14:00,1.5,0,1017,58.4,-2.8,98,204.5,
543,23/01/2017 15:00,0.8,0,1016.8,32,-3,98,168,
544,23/01/2017 16:00,0.7,0,1016.8,12.5,-2.9,98,21.6667,
545,23/01/2017 17:00,0.6,0,1017.2,-4.4,-3.1,98,0,
546,23/01/2017 18:00,1.3,0,1017.5,-5.5,-3.1,98,0,
547,23/01/2017 19:00,0.9,0,1017.6,-5.6,-3.6,98,0,
548,23/01/2017 20:00,0.8,0,1018,-7.2,-4,97,0,
549,23/01/2017 21:00,0.7,0,1018.7,-6.9,-4.5,96,0,
550,23/01/2017 22:00,1.8,0,1018.9,-6.4,-4.1,97,0,
551,23/01/2017 23:00,0.5,0,1019.7,-6.8,-4.8,96,0,
552,24/01/2017 00:00,0.7,0,1020,-6.8,-4.8,96,0,
553,24/01/2017 01:00,0.7,0,1020.2,-6.6,-5,96,0,
554,24/01/2017 02:00,0.3,0,1020.3,-6.4,-5.4,96,0,
555,24/01/2017 03:00,1,0,1020.7,-7,-5.5,96,0,
556,24/01/2017 04:00,0.3,0,1020.7,-7,-5.7,95,0,
557,24/01/2017 05:00,0.8,0,1020.7,-6.6,-5.7,95,0,
558,24/01/2017 06:00,0.6,0,1021.1,-6.6,-5.8,96,0,
559,24/01/2017 07:00,0.5,0,1021.6,-6.3,-5.5,96,0,
560,24/01/2017 08:00,0.5,0,1021.8,-6.4,-5.9,95,0,
561,24/01/2017 09:00,0.7,0,1022.1,-4.5,-5.2,95,0,
562,24/01/2017 10:00,0.9,34,1022.6,29.6,-4.8,96,0,
563,24/01/2017 11:00,0,60,1022.9,87.1,-4,96,26.3333,
564,24/01/2017 12:00,0.5,39,1022.7,127.6,-2.3,97,853.1667,
565,24/01/2017 13:00,0.5,9,1022.2,99.9,-2.4,97,973.3333,
566,24/01/2017 14:00,0.6,0,1021.9,72.7,-2.1,97,556.1667,
567,24/01/2017 15:00,0.7,29,1022.8,61.9,-2.3,97,291.5001,
568,24/01/2017 16:00,1.6,20,1022.2,17.9,-2.6,97,18.6667,
569,24/01/2017 17:00,1.6,0,1022.7,-4.2,-2.5,98,0,
570,24/01/2017 18:00,1,0,1022.6,-4.9,-2.6,98,0,
571,24/01/2017 19:00,1.6,0,1022.6,-4.4,-2.1,99,0,
572,24/01/2017 20:00,1.4,0,1022.7,-4.2,-1.8,99,0,
573,24/01/2017 21:00,1,0,1023,-4.7,-1.7,99,0,
574,24/01/2017 22:00,0.9,0,1022.9,-5.4,-1.8,99,0,
575,24/01/2017 23:00,1.2,0,1023,-6,-1.9,99,0,
576,25/01/2017 00:00,0.7,0,1023,-5,-1.9,99,0,
577,25/01/2017 01:00,0.8,0,1023,-5.6,-2,99,0,
578,25/01/2017 02:00,1.1,0,1023.1,-5.8,-2,99,0,
579,25/01/2017 03:00,0.7,0,1022.7,-5.4,-1.9,99,0,
580,25/01/2017 04:00,0.4,0,1022.7,-5.5,-2,99,0,
581,25/01/2017 05:00,0.6,0,1023,-5.4,-1.9,99,0,
582,25/01/2017 06:00,0.5,0,1022.8,-5.7,-1.8,99,0,
583,25/01/2017 07:00,1.2,0,1022.7,-5.5,-1.9,99,0,
584,25/01/2017 08:00,0.9,0,1022.7,-5.7,-1.8,99,0,
585,25/01/2017 09:00,1.1,0,1023.3,-5.2,-1.9,99,0,
586,25/01/2017 10:00,1.2,0,1023.3,2.2,-1.8,98,0,
587,25/01/2017 11:00,0.5,0,1023.2,22.6,-1.7,98,180.3333,
588,25/01/2017 12:00,1.1,0,1023,66.9,-1.2,99,761.8333,
589,25/01/2017 13:00,1.5,0,1022.8,67.6,-1.1,99,723.8334,
590,25/01/2017 14:00,1.1,0,1022.7,57,-1.2,99,463.8333,
591,25/01/2017 15:00,0.6,0,1022.5,26.3,-0.7,99,166.5001,
592,25/01/2017 16:00,0.8,0,1022.5,4.4,-0.4,99,27,
593,25/01/2017 17:00,1.9,0,1022.4,-3.7,0,100,0,
594,25/01/2017 18:00,1.1,0,1022.5,-5,0.3,100,0,
595,25/01/2017 19:00,0.9,0,1022.6,-5.8,0.7,100,0,
596,25/01/2017 20:00,1.4,0,1022.9,-5.3,1.3,100,0,
597,25/01/2017 21:00,1.2,0,1023.2,-5.4,1.4,100,0,
598,25/01/2017 22:00,0.7,0,1023.5,-6.2,1.1,100,0,
599,25/01/2017 23:00,1.9,0,1023.3,-4.9,1.5,100,0,
600,26/01/2017 00:00,1.8,0,1023.7,-4.9,1.5,100,0,
601,26/01/2017 01:00,0.4,0,1023.9,-5.7,1.4,100,0,
602,26/01/2017 02:00,1.4,0,1023.8,-6.4,1.6,100,0,
603,26/01/2017 03:00,2.2,0,1023.8,-5,1.8,100,0,
604,26/01/2017 04:00,1.9,0,1023.7,-4.9,2.2,100,0,
605,26/01/2017 05:00,1.4,0,1023.5,-4.8,2.4,100,0,
606,26/01/2017 06:00,2.6,0,1023.6,-4.8,2.2,100,0,
607,26/01/2017 07:00,1,0,1023.9,-5.4,2.2,100,0,
608,26/01/2017 08:00,1.5,0,1024.1,-5.9,2.1,100,0,
609,26/01/2017 09:00,2.4,0,1024.8,-4.5,1.9,100,0,
610,26/01/2017 10:00,1.6,0,1025.1,7.3,1.4,100,19.5,
611,26/01/2017 11:00,1.3,0,1025.4,28.3,1.4,99,561.8334,
612,26/01/2017 12:00,1.9,0,1025.6,41.7,1.3,99,1455,
613,26/01/2017 13:00,1.6,0,1026,69.1,1.5,97,1606.3333,
614,26/01/2017 14:00,1.7,0,1025.9,62,1.7,95,557,
615,26/01/2017 15:00,1.6,40,1025.8,81.1,1.8,93,292.1666,
616,26/01/2017 16:00,0.9,23,1025.8,32.7,0.9,94,101.3333,
617,26/01/2017 17:00,0.5,0,1026,-2,0.1,97,0,
618,26/01/2017 18:00,0.7,0,1026.2,-6.4,-0.4,98,0,
619,26/01/2017 19:00,1.5,0,1026.4,-5.6,0.6,99,0,
620,26/01/2017 20:00,1.9,0,1026.5,-5.5,0.9,98,0,
621,26/01/2017 21:00,1.7,0,1026.7,-5.8,0.9,98,0,
622,26/01/2017 22:00,1.4,0,1026.8,-5.8,1,98,0,
623,26/01/2017 23:00,1.7,0,1026.9,-5.6,1.1,97,0,
624,27/01/2017 00:00,2.1,0,1027.1,-5.2,0.9,95,0,
625,27/01/2017 01:00,1.4,0,1027,-5.4,0.7,95,0,
626,27/01/2017 02:00,2.4,0,1026.7,-5.6,0.8,95,0,
627,27/01/2017 03:00,3.1,0,1026.2,-5,0.5,95,0,
628,27/01/2017 04:00,1.7,0,1026.1,-5.2,0.3,95,0,
629,27/01/2017 05:00,2.8,0,1026.2,-5.6,-0.1,97,0,
630,27/01/2017 06:00,1.9,0,1025.8,-5.9,-0.4,98,0,
631,27/01/2017 07:00,1.9,0,1025.3,-6.1,-0.6,99,0,
632,27/01/2017 08:00,1.1,0,1025.5,-6.4,-0.4,99,0,
633,27/01/2017 09:00,0.6,0,1025.4,-4.7,-0.1,99,0,
634,27/01/2017 10:00,0.7,0,1025.5,1.4,-0.1,99,0,
635,27/01/2017 11:00,2.6,0,1025.5,7.8,0,99,0,
636,27/01/2017 12:00,1.8,0,1025.2,10.8,0,98,0,
637,27/01/2017 13:00,1.4,0,1024.8,14.5,0,98,0,
638,27/01/2017 14:00,1.6,0,1024.2,14.8,-0.2,96,0,
639,27/01/2017 15:00,0.6,0,1022.8,9.1,-0.3,95,0,
640,27/01/2017 16:00,1,0,1022.4,0,-0.3,95,0,
641,27/01/2017 17:00,1.5,0,1022.2,-4.3,-0.2,96,0,
642,27/01/2017 18:00,1.1,0,1021.5,-4.4,-0.3,96,0,
643,27/01/2017 19:00,1.6,0,1020.9,-5,0,94,0,
644,27/01/2017 20:00,2.2,0,1020.9,-5.6,-0.2,94,0,
645,27/01/2017 21:00,1.3,0,1021.3,-5.9,-0.2,93,0,
646,27/01/2017 22:00,1.8,0,1021.1,-5.7,-0.4,96,0,
647,27/01/2017 23:00,2,0,1020.7,-5.6,-0.5,93,0,
648,28/01/2017 00:00,2.1,0,1021.1,-5.2,-0.6,93,0,
649,28/01/2017 01:00,1.6,0,1021,-5.7,-0.6,93,0,
650,28/01/2017 02:00,2.2,0,1020.6,-5.5,-0.5,94,0,
651,28/01/2017 03:00,2.1,0,1020.7,-5.5,-0.5,94,0,
652,28/01/2017 04:00,1.8,0,1020.4,-5.2,-0.5,94,0,
653,28/01/2017 05:00,2.6,0,1020.2,-5.4,-0.4,93,0,
654,28/01/2017 06:00,2.2,0,1020.3,-5.1,-0.4,91,0,
655,28/01/2017 07:00,1.6,0,1020.6,-5.6,-0.4,90,0,
656,28/01/2017 08:00,1.3,0,1021,-5.3,-0.3,88,0,
657,28/01/2017 09:00,0.7,0,1021,-3.6,-0.3,87,0,
658,28/01/2017 10:00,1.8,0,1021.2,13.4,-0.2,87,0,
659,28/01/2017 11:00,1.6,0,1021.4,43.6,0.1,87,214.3333,
660,28/01/2017 12:00,1.7,0,1021.2,55.8,0,89,387,
661,28/01/2017 13:00,1,0,1020.7,66.6,0.1,87,223.5001,
662,28/01/2017 14:00,1.5,0,1020.6,25.9,0.1,87,145,
663,28/01/2017 15:00,1.2,0,1020.5,18.5,0.1,87,38.6667,
664,28/01/2017 16:00,1.3,0,1020.3,2.7,0,88,0,
665,28/01/2017 17:00,0.6,0,1020.1,-4.6,0.1,86,0,
666,28/01/2017 18:00,0.4,0,1019.8,-6.5,0.3,86,0,
667,28/01/2017 19:00,0.8,0,1019.5,-6.5,0.2,90,0,
668,28/01/2017 20:00,1.6,0,1019.3,-6.3,0.2,91,0,
669,28/01/2017 21:00,1.5,0,1018.9,-5.7,0.2,93,0,
670,28/01/2017 22:00,1.5,0,1018.6,-5.8,0.2,93,0,
671,28/01/2017 23:00,0.9,0,1018.2,-6.3,0.4,93,0,
672,29/01/2017 00:00,2.4,0,1017.8,-5.8,0.4,91,0,
673,29/01/2017 01:00,1.7,0,1017.4,-5.5,0.2,92,0,
674,29/01/2017 02:00,1.7,0,1016.7,-5.6,0,92,0,
675,29/01/2017 03:00,1.8,0,1015.9,-5.5,-0.2,92,0,
676,29/01/2017 04:00,1.7,0,1014.9,-5.6,-0.4,92,0,
677,29/01/2017 05:00,1.9,0,1014.1,-5.7,-0.5,92,0,
678,29/01/2017 06:00,2.9,0,1013.3,-5.5,-0.8,93,0,
679,29/01/2017 07:00,2.3,0,1012.7,-5.4,-1,91,0,
680,29/01/2017 08:00,1.5,0,1012.3,-5.4,-1.1,90,0,
681,29/01/2017 09:00,3.6,0,1012,-4.6,-1.2,91,0,
682,29/01/2017 10:00,3.3,0,1011.6,-0.5,-1.4,91,0,
683,29/01/2017 11:00,2.3,0,1011,5.2,-1.3,91,0,
684,29/01/2017 12:00,2.6,0,1010.5,12,-1.5,93,0,
685,29/01/2017 13:00,2.2,0,1010,30.4,-1.5,94,0,
686,29/01/2017 14:00,1.3,0,1009.7,35,-1.2,92,0,
687,29/01/2017 15:00,1.4,0,1009,12.9,-1.1,90,0,
688,29/01/2017 16:00,0.8,0,1008.6,-1.6,-0.9,90,0,
689,29/01/2017 17:00,1.3,0,1008.1,-4.8,-0.7,94,0,
690,29/01/2017 18:00,2.1,0,1007.5,-5.6,-0.7,96,0,
691,29/01/2017 19:00,1.1,0,1006.5,-5.6,0.1,97,0,
692,29/01/2017 20:00,2.1,0,1006.3,-5.2,1,98,0,
693,29/01/2017 21:00,1,0,1006.2,-5.1,1,97,0,
694,29/01/2017 22:00,2.4,0,1006.2,-5.3,1.9,96,0,
695,29/01/2017 23:00,3.3,0,1006.4,-5,2.8,95,0,
696,30/01/2017 00:00,3.8,0,1006.8,-4.5,3.1,90,0,
697,30/01/2017 01:00,1.6,0,1007.1,-5.1,2.7,91,0,
698,30/01/2017 02:00,2.5,0,1007.6,-5.5,2.6,91,0,
699,30/01/2017 03:00,3,0,1008.1,-5.7,2.2,92,0,
700,30/01/2017 04:00,1.7,0,1008.6,-5.7,2.1,93,0,
701,30/01/2017 05:00,1.3,0,1009.2,-5.9,2.2,93,0,
702,30/01/2017 06:00,0.9,0,1009.7,-5.8,1.9,94,0,
703,30/01/2017 07:00,1.5,0,1010.5,-6.6,1.8,95,0,
704,30/01/2017 08:00,1.8,0,1011.2,-6.4,2.1,91,0,
705,30/01/2017 09:00,2.3,0,1012.3,-2.1,2.2,84,0,
706,30/01/2017 10:00,0.8,0,1013.3,19.2,2.4,83,0,
707,30/01/2017 11:00,0.6,0,1013.9,34.2,2.6,79,116.1667,
708,30/01/2017 12:00,0.8,0,1014.8,50.9,2.1,90,342,
709,30/01/2017 13:00,1.7,0,1015.5,56.9,2.1,89,320,
710,30/01/2017 14:00,1.4,0,1016.2,39.9,2.1,88,198.5,
711,30/01/2017 15:00,1.7,0,1016.6,21.2,1.9,88,81.6666,
712,30/01/2017 16:00,1.2,0,1017.1,6,2,86,11.1667,
713,30/01/2017 17:00,1.9,0,1017.6,-3.3,1.9,86,0,
714,30/01/2017 18:00,3.5,0,1018.4,-5.4,1.2,86,0,
715,30/01/2017 19:00,3.5,0,1019,-5.2,0.8,85,0,
716,30/01/2017 20:00,3.3,0,1019.7,-5.3,0.5,86,0,
717,30/01/2017 21:00,2.3,0,1020.3,-5.5,0.4,85,0,
718,30/01/2017 22:00,1.9,0,1021.1,-5.2,0.1,85,0,
719,30/01/2017 23:00,2.2,0,1021.7,-5.3,-0.1,84,0,
720,31/01/2017 00:00,2.3,0,1021.9,-4.9,-0.4,85,0,
721,31/01/2017 01:00,2.6,0,1022,-4.6,-0.5,84,0,
722,31/01/2017 02:00,1.7,0,1022.2,-4.6,-0.8,85,0,
723,31/01/2017 03:00,1.5,0,1022.7,-4.8,-0.9,84,0,
724,31/01/2017 04:00,1.8,0,1022.5,-4.6,-1,84,0,
725,31/01/2017 05:00,2.1,0,1022.7,-4.6,-1.1,86,0,
726,31/01/2017 06:00,1.1,0,1022.7,-4.6,-1.1,87,0,
727,31/01/2017 07:00,0.8,0,1022.8,-5,-1.3,86,0,
728,31/01/2017 08:00,2,0,1023.1,-4.6,-1.3,87,0,
729,31/01/2017 09:00,0.7,0,1023.5,-1.9,-1.5,90,0,
730,31/01/2017 10:00,1.5,0,1023.6,11,-1.3,88,0,
731,31/01/2017 11:00,0.9,0,1023.7,34.3,-1,86,46.3333,
732,31/01/2017 12:00,1.8,0,1023.6,81.4,-0.8,81,336.1666,
733,31/01/2017 13:00,2.1,0,1023.5,85.2,-0.7,82,521.3332,
734,31/01/2017 14:00,1.1,0,1023.5,70.3,-0.6,85,428.6667,
735,31/01/2017 15:00,1.3,0,1023.4,45.2,-0.3,84,279.6666,
